date,category,expected_volume,actual_volume,is_weekend,is_holiday,month_sin,month_cos,day_sin,day_cos
2024-10-17,Gesundheit,65377,65256,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-17,Migration,25689,28822,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-17,Sicherheit,20760,19607,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-17,Umwelt,64245,55083,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-17,Verkehr,50889,47760,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-17,Wirtschaft,31808,24143,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-18,Bildung,30669,31294,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-18,Digitalisierung,38905,34857,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-18,Gesundheit,73753,98691,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-18,Migration,27601,32811,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-18,Sicherheit,16605,11468,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-18,Umwelt,58860,61022,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-18,Verkehr,54154,61749,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-18,Wirtschaft,37015,34556,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-19,Bildung,20317,20570,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-19,Digitalisierung,24995,21097,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-19,Gesundheit,47223,56576,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-19,Migration,20505,21738,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-19,Sicherheit,13145,14947,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-19,Umwelt,40866,48273,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-19,Verkehr,32552,26179,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-19,Wirtschaft,22727,24838,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-20,Bildung,22414,21794,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-20,Digitalisierung,24142,28025,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-20,Gesundheit,50735,53596,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-20,Migration,16314,15139,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-20,Sicherheit,12038,13583,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-20,Umwelt,40478,49408,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-20,Verkehr,31542,32611,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-20,Wirtschaft,23864,17373,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-21,Bildung,32518,33401,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-21,Digitalisierung,32815,32610,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-21,Gesundheit,72881,74972,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-21,Migration,30777,31703,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-21,Sicherheit,19859,14607,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-21,Umwelt,54409,34527,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-21,Verkehr,46946,49291,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-21,Wirtschaft,33707,30036,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-22,Bildung,31206,25348,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-22,Digitalisierung,37797,37851,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-22,Gesundheit,69421,50086,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-22,Migration,32509,131061,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-22,Sicherheit,20765,15269,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-22,Umwelt,56015,73639,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-22,Verkehr,63372,59654,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-22,Wirtschaft,31165,30793,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-23,Bildung,28509,27559,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-23,Digitalisierung,35404,36539,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-23,Gesundheit,71517,63359,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-23,Migration,28198,35543,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-23,Sicherheit,21161,26814,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-23,Umwelt,59281,65187,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-23,Verkehr,51919,53462,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-23,Wirtschaft,30689,35308,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-24,Bildung,35004,44263,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-24,Digitalisierung,33036,41962,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-24,Gesundheit,72595,61819,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-24,Migration,28490,33993,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-24,Sicherheit,23220,27088,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-24,Umwelt,54949,52300,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-24,Verkehr,46293,37877,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-24,Wirtschaft,33477,33230,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-25,Bildung,30116,30973,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-25,Digitalisierung,36763,34160,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-25,Gesundheit,57366,49464,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-25,Migration,28808,30887,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-25,Sicherheit,18464,16493,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-25,Umwelt,50962,60977,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-25,Verkehr,49312,50374,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-25,Wirtschaft,31983,28444,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-10-26,Bildung,23349,16712,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-26,Digitalisierung,21841,16550,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-26,Gesundheit,48941,51231,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-26,Migration,18534,8741,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-26,Sicherheit,14976,14743,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-26,Umwelt,37060,50999,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-26,Verkehr,40359,40736,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-26,Wirtschaft,22983,23827,True,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-10-27,Bildung,20776,18750,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-27,Digitalisierung,26260,27247,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-27,Gesundheit,51339,34177,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-27,Migration,19373,20525,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-27,Sicherheit,12553,12779,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-27,Umwelt,35829,38473,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-27,Verkehr,39405,44628,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-27,Wirtschaft,23046,29046,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-10-28,Bildung,29717,33417,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-28,Digitalisierung,33080,26409,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-28,Gesundheit,79930,96046,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-28,Migration,30773,24713,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-28,Sicherheit,24112,30642,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-28,Umwelt,52746,64436,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-28,Verkehr,51739,44779,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-28,Wirtschaft,32293,32155,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-10-29,Bildung,30799,28701,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-29,Digitalisierung,35842,33698,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-29,Gesundheit,71768,84837,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-29,Migration,31239,112669,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-29,Sicherheit,21881,21196,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-29,Umwelt,53627,59369,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-29,Verkehr,51666,55392,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-29,Wirtschaft,34016,42689,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-10-30,Bildung,33163,29287,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-30,Digitalisierung,37029,30057,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-30,Gesundheit,61081,66588,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-30,Migration,23313,18322,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-30,Sicherheit,22918,21200,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-30,Umwelt,61713,87181,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-30,Verkehr,46260,52344,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-30,Wirtschaft,28710,27839,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
2024-10-31,Bildung,29572,32480,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-31,Digitalisierung,34142,28417,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-31,Gesundheit,70339,80162,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-31,Migration,30600,40841,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-31,Sicherheit,18616,17750,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-31,Umwelt,57535,59987,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-31,Verkehr,55216,45809,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-10-31,Wirtschaft,30213,32831,False,False,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2024-11-01,Bildung,35153,38579,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-01,Digitalisierung,35269,29256,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-01,Gesundheit,81820,86285,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-01,Migration,29443,32383,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-01,Sicherheit,20070,20750,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-01,Umwelt,56360,58532,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-01,Verkehr,48127,47592,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-01,Wirtschaft,38274,44070,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-02,Bildung,23280,22533,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-02,Digitalisierung,24858,26834,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-02,Gesundheit,56713,51767,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-02,Migration,20488,19879,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-02,Sicherheit,14153,13867,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-02,Umwelt,38257,47821,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-02,Verkehr,34363,31451,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-02,Wirtschaft,20263,26941,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-03,Bildung,19989,19353,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-03,Digitalisierung,23586,25153,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-03,Gesundheit,52737,57312,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-03,Migration,17145,10212,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-03,Sicherheit,13719,12924,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-03,Umwelt,38466,39583,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-03,Verkehr,35039,33628,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-03,Wirtschaft,24316,26036,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-04,Bildung,30543,27848,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-04,Digitalisierung,33399,39906,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-04,Gesundheit,83773,60398,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-04,Migration,27109,14256,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-04,Sicherheit,23142,26121,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-04,Umwelt,52500,63955,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-04,Verkehr,49448,50396,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-04,Wirtschaft,27104,29364,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-05,Bildung,29490,28428,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-05,Digitalisierung,33361,32945,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-05,Gesundheit,72905,79142,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-05,Migration,31460,32436,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-05,Sicherheit,20895,21595,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-05,Umwelt,58448,60419,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-05,Verkehr,54023,61967,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-05,Wirtschaft,29054,25012,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-06,Bildung,29017,29758,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-06,Digitalisierung,34485,35754,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-06,Gesundheit,69629,62450,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-06,Migration,30836,29094,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-06,Sicherheit,22070,24870,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-06,Umwelt,56806,53173,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-06,Verkehr,47682,52016,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-06,Wirtschaft,38583,31176,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-07,Bildung,32533,37594,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-07,Digitalisierung,35617,30440,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-07,Gesundheit,74976,73814,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-07,Migration,29509,35150,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-07,Sicherheit,23965,21066,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-07,Umwelt,52001,50701,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-07,Verkehr,54658,58749,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-07,Wirtschaft,33293,19338,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-08,Bildung,33024,36331,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-08,Digitalisierung,30396,30842,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-08,Gesundheit,58409,60653,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-08,Migration,27365,26583,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-08,Sicherheit,19621,27555,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-08,Umwelt,46640,44349,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-08,Verkehr,46498,41745,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-08,Wirtschaft,30490,38673,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-09,Bildung,22511,16911,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-09,Digitalisierung,24653,25457,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-09,Gesundheit,48377,45727,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-09,Migration,19550,23592,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-09,Sicherheit,13832,14187,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-09,Umwelt,37011,50245,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-09,Verkehr,35746,42268,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-09,Wirtschaft,21693,20423,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-10,Bildung,18808,18065,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-10,Digitalisierung,21738,27170,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-10,Gesundheit,46480,22378,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-10,Migration,17642,24501,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-10,Sicherheit,12803,12206,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-10,Umwelt,35139,46417,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-10,Verkehr,34939,38994,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-10,Wirtschaft,23688,19218,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-11,Bildung,38334,38155,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-11,Digitalisierung,35813,36086,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-11,Gesundheit,74884,50192,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-11,Migration,34186,27899,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-11,Sicherheit,18514,13712,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-11,Umwelt,51510,70025,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-11,Verkehr,49782,50161,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-11,Wirtschaft,30134,52234,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-12,Bildung,32130,28339,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-12,Digitalisierung,37083,31825,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-12,Gesundheit,74779,78903,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-12,Migration,37955,36455,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-12,Sicherheit,16019,16533,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-12,Umwelt,54104,157087,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-12,Verkehr,58855,46710,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-12,Wirtschaft,31165,38016,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-13,Bildung,33906,26226,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-13,Digitalisierung,33874,42817,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-13,Gesundheit,72837,74252,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-13,Migration,26122,19942,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-13,Sicherheit,21452,22702,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-13,Umwelt,54789,46006,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-13,Verkehr,50536,43190,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-13,Wirtschaft,35373,40345,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-14,Bildung,30182,27898,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-14,Digitalisierung,35724,31960,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-14,Gesundheit,81949,86493,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-14,Migration,35056,39879,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-14,Sicherheit,22760,25973,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-14,Umwelt,58622,54476,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-14,Verkehr,54763,53686,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-14,Wirtschaft,31980,70127,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-15,Bildung,30731,24176,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-15,Digitalisierung,34652,33976,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-15,Gesundheit,82475,97446,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
